year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,8,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",2492.0,584.0,248.07,4.05,32.18,2.26,297.43,50.0,0.0,28546.0,11359.0,427.0,1299.0,85.0,15376.0
2021,8,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",651.0,120.0,47.11,0.0,30.04,0.0,42.85,9.0,0.0,5095.0,2474.0,0.0,912.0,0.0,1709.0
2021,8,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",409.0,163.0,84.26,1.0,12.87,0.0,64.87,9.0,0.0,8690.0,3944.0,45.0,722.0,0.0,3979.0
2021,8,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",553.0,207.0,93.98,8.12,23.15,0.0,81.75,10.0,0.0,11297.0,4255.0,1189.0,976.0,0.0,4877.0
2021,8,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",637.0,211.0,104.03,1.07,6.5,1.0,98.4,10.0,1.0,10401.0,4923.0,38.0,267.0,17.0,5156.0
2021,8,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",713.0,292.0,96.4,6.24,107.51,1.0,80.85,44.0,5.0,15444.0,5168.0,290.0,5499.0,107.0,4380.0
2021,8,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",241.0,100.0,52.11,3.19,11.77,0.0,32.92,5.0,0.0,4635.0,2312.0,90.0,464.0,0.0,1769.0
2021,8,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",133.0,47.0,26.18,0.0,12.58,0.0,8.24,4.0,1.0,2456.0,1463.0,0.0,531.0,0.0,462.0
2021,8,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",693.0,240.0,113.49,0.53,13.88,0.6,111.5,13.0,0.0,12660.0,6025.0,42.0,578.0,28.0,5987.0
2021,8,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",410.0,147.0,70.17,5.37,16.99,0.0,54.47,5.0,3.0,9700.0,4592.0,459.0,1129.0,0.0,3520.0
2021,8,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4860.0,1334.0,465.2,20.7,180.89,1.31,665.9,112.0,29.0,68756.0,21843.0,1694.0,9230.0,162.0,35827.0
2021,8,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",689.0,238.0,97.03,6.84,28.69,0.0,105.45,8.0,4.0,14251.0,5149.0,637.0,1943.0,0.0,6522.0
2021,8,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",350.0,98.0,46.98,1.31,15.11,1.0,33.61,41.0,0.0,5027.0,2415.0,78.0,513.0,171.0,1850.0
2021,8,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",177.0,36.0,13.23,0.0,6.28,0.0,16.49,4.0,0.0,1345.0,545.0,0.0,192.0,0.0,608.0
2021,8,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",311.0,106.0,56.62,3.76,11.98,0.0,33.63,26.0,0.0,6270.0,2554.0,420.0,787.0,0.0,2509.0
2021,8,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",164.0,59.0,32.61,1.88,8.43,0.0,16.07,9.0,0.0,2756.0,1419.0,93.0,310.0,0.0,934.0
2021,8,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",541.0,205.0,94.11,9.13,14.49,0.0,87.27,9.0,2.0,11356.0,4932.0,725.0,600.0,0.0,5099.0
2021,8,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",147.0,47.0,29.47,0.11,3.01,0.0,14.41,3.0,0.0,2517.0,1396.0,6.0,139.0,0.0,976.0
2021,8,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",665.0,208.0,82.36,3.07,23.21,0.0,99.35,18.0,7.0,9914.0,3545.0,137.0,851.0,0.0,5381.0
2021,8,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",121.0,49.0,24.3,2.28,3.11,0.94,18.36,4.0,0.0,3080.0,1415.0,114.0,185.0,51.0,1315.0
2021,8,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",854.0,212.0,86.97,7.01,22.69,0.0,95.33,28.0,4.0,13267.0,5431.0,640.0,898.0,0.0,6298.0
2021,8,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2125.0,598.0,255.55,7.19,35.91,1.82,297.53,27.0,1.0,28315.0,11650.0,643.0,1137.0,58.0,14827.0
2021,8,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",963.0,323.0,150.5,8.13,28.72,0.1,135.54,29.0,3.0,18006.0,7165.0,543.0,1041.0,4.0,9253.0
2021,8,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",208.0,56.0,21.61,3.86,8.33,0.0,22.2,7.0,1.0,2753.0,1028.0,211.0,432.0,0.0,1082.0
2021,8,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",155.0,31.0,11.27,0.0,1.0,1.0,17.73,3.0,0.0,1554.0,533.0,0.0,148.0,20.0,853.0
2021,8,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",390.0,139.0,64.0,1.86,10.62,0.0,62.52,6.0,0.0,9154.0,3578.0,213.0,528.0,0.0,4835.0
2021,8,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1001.0,325.0,155.82,0.42,42.85,1.39,124.53,12.0,2.0,16802.0,7804.0,82.0,1556.0,91.0,7269.0
2021,8,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",559.0,198.0,73.32,0.32,20.0,0.0,104.37,10.0,1.0,11134.0,4554.0,12.0,832.0,0.0,5736.0
2021,8,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",1802.0,469.0,163.02,4.57,27.74,1.9,271.77,31.0,0.0,22827.0,7380.0,452.0,985.0,247.0,13763.0
2021,8,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",468.0,133.0,63.53,12.75,6.75,1.57,48.4,2.0,2.0,7519.0,2897.0,1070.0,235.0,206.0,3111.0
2021,8,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",1013.0,363.0,163.6,3.14,55.43,0.0,140.83,26.0,3.0,17828.0,7248.0,254.0,1986.0,0.0,8340.0
2021,8,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",1943.0,516.0,197.15,4.18,27.44,0.86,286.37,27.0,1.0,27353.0,9809.0,410.0,1022.0,124.0,15988.0
2021,8,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1514.0,378.0,136.43,1.25,64.51,3.92,171.89,37.0,3.0,15420.0,5719.0,125.0,2302.0,276.0,6998.0
2021,8,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",467.0,129.0,47.45,2.6,26.38,0.0,52.57,9.0,0.0,6701.0,2407.0,230.0,1054.0,0.0,3010.0
2021,8,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2500.0,648.0,242.56,19.84,52.43,0.55,332.61,58.0,12.0,35578.0,12160.0,1441.0,2772.0,16.0,19189.0
2021,8,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1976.0,549.0,217.85,9.28,91.36,2.61,227.89,72.0,14.0,30359.0,11655.0,696.0,3616.0,81.0,14311.0
2021,8,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",302.0,122.0,46.43,1.07,5.18,0.0,69.32,6.0,0.0,6975.0,2377.0,72.0,199.0,0.0,4327.0
2021,8,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",244.0,87.0,39.77,1.95,5.35,0.0,39.94,10.0,1.0,4714.0,1928.0,186.0,127.0,0.0,2473.0
2021,8,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",227.0,72.0,25.6,0.88,21.77,0.0,23.75,8.0,1.0,3284.0,907.0,71.0,721.0,0.0,1585.0
2021,7,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",545.0,219.0,98.08,4.49,21.1,0.95,94.38,8.0,2.0,11082.0,4360.0,586.0,852.0,20.0,5264.0
2021,7,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",257.0,97.0,51.32,1.6,14.31,0.0,29.78,3.0,1.0,5276.0,2669.0,224.0,686.0,0.0,1697.0
2021,7,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",119.0,51.0,24.63,0.9,3.4,0.0,22.06,0.0,0.0,2707.0,1553.0,18.0,167.0,0.0,969.0
2021,7,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2718.0,681.0,252.28,22.96,99.99,0.39,305.37,28.0,29.0,39652.0,12042.0,2548.0,6032.0,29.0,19001.0
2021,7,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",2035.0,631.0,243.88,15.43,93.23,0.58,277.88,21.0,5.0,33802.0,12244.0,1142.0,3305.0,19.0,17092.0
2021,7,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",284.0,101.0,46.79,3.05,13.94,0.94,36.29,2.0,2.0,5359.0,2267.0,221.0,610.0,15.0,2246.0
2021,7,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",221.0,91.0,39.73,4.43,10.23,0.0,36.62,7.0,5.0,5884.0,2439.0,226.0,577.0,0.0,2642.0
2021,7,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",3743.0,1135.0,381.69,31.29,163.69,0.94,557.38,41.0,32.0,60968.0,18190.0,2410.0,7625.0,16.0,32727.0
2021,7,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",425.0,117.0,45.82,1.53,6.33,1.0,62.32,3.0,0.0,6367.0,2435.0,202.0,306.0,34.0,3390.0
2021,7,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",479.0,153.0,82.33,3.44,14.39,1.0,51.84,3.0,0.0,9508.0,4455.0,422.0,1556.0,25.0,3050.0
2021,7,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",326.0,133.0,72.42,1.25,12.46,0.0,46.88,6.0,2.0,7632.0,3218.0,173.0,616.0,0.0,3625.0
2021,7,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1221.0,341.0,134.63,1.52,24.11,2.61,178.13,23.0,0.0,19549.0,7994.0,90.0,980.0,152.0,10333.0
2021,7,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5157.0,1293.0,425.32,38.63,225.94,1.48,601.63,104.0,9.0,77695.0,24081.0,2499.0,13565.0,91.0,37459.0
2021,7,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",204.0,52.0,22.36,0.0,8.61,0.0,21.03,8.0,2.0,2477.0,939.0,0.0,389.0,0.0,1149.0
2021,7,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",410.0,142.0,67.42,5.58,22.54,0.29,46.17,8.0,0.0,7544.0,3601.0,428.0,865.0,11.0,2639.0
2021,7,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",453.0,151.0,78.03,2.19,9.04,0.0,61.74,4.0,0.0,7415.0,3166.0,414.0,322.0,0.0,3513.0
2021,7,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",215.0,77.0,39.71,0.01,9.94,0.0,27.34,1.0,1.0,4250.0,1815.0,1.0,771.0,0.0,1663.0
2021,7,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",788.0,291.0,137.15,8.71,24.39,0.0,120.75,13.0,1.0,16153.0,7059.0,1035.0,880.0,0.0,7179.0
2021,7,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",376.0,143.0,64.94,2.1,12.89,0.0,63.07,13.0,0.0,8461.0,2841.0,406.0,862.0,0.0,4352.0
2021,7,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",66.0,24.0,6.61,1.0,0.0,0.0,16.39,1.0,0.0,966.0,259.0,41.0,0.0,0.0,666.0
2021,7,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",245.0,93.0,49.59,5.37,8.06,0.0,29.98,2.0,0.0,5250.0,2828.0,275.0,271.0,0.0,1876.0
2021,7,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",5321.0,1699.0,500.28,29.51,467.09,4.97,697.15,132.0,40.0,94819.0,26508.0,2339.0,23487.0,146.0,42339.0
2021,7,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",704.0,208.0,78.24,5.19,30.89,0.0,93.68,6.0,7.0,15089.0,6079.0,359.0,2519.0,0.0,6132.0
2021,7,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",7496.0,2255.0,590.88,40.9,735.72,2.44,885.05,314.0,59.0,123623.0,29751.0,3767.0,37609.0,118.0,52378.0
2021,7,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",92.0,30.0,11.54,0.84,1.07,0.0,16.55,1.0,0.0,1054.0,360.0,65.0,33.0,0.0,596.0
2021,7,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",336.0,138.0,72.36,2.81,8.67,1.0,53.17,2.0,1.0,8113.0,3855.0,219.0,395.0,51.0,3593.0
2021,7,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",505.0,155.0,58.26,1.23,24.68,0.0,70.83,5.0,1.0,7833.0,2592.0,110.0,1198.0,0.0,3933.0
2021,7,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",415.0,182.0,84.19,1.99,13.41,0.0,82.41,5.0,4.0,8879.0,3556.0,219.0,487.0,0.0,4617.0
2021,7,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",115.0,41.0,20.47,0.89,0.93,0.0,18.71,1.0,0.0,2532.0,1214.0,84.0,30.0,0.0,1204.0
2021,7,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1501.0,380.0,135.68,11.77,50.86,3.0,178.7,18.0,7.0,20881.0,6871.0,628.0,1871.0,77.0,11434.0
2021,7,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",370.0,116.0,53.84,0.08,5.4,0.92,55.77,5.0,0.0,7191.0,2710.0,23.0,167.0,22.0,4269.0
2021,7,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",225.0,94.0,46.12,0.74,13.9,0.54,32.7,4.0,0.0,4963.0,2577.0,93.0,614.0,20.0,1659.0
2021,7,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",124.0,33.0,17.15,0.0,2.98,0.0,12.87,0.0,0.0,1994.0,886.0,0.0,198.0,0.0,910.0
2021,7,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",40.0,11.0,5.89,0.0,1.38,0.0,3.73,1.0,0.0,334.0,185.0,0.0,33.0,0.0,116.0
2021,7,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",1054.0,231.0,85.36,0.19,45.63,0.0,99.83,10.0,2.0,11991.0,4367.0,14.0,1220.0,0.0,6390.0
2021,7,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4001.0,1190.0,391.69,23.43,256.77,3.34,514.77,54.0,15.0,63626.0,20478.0,1687.0,9906.0,131.0,31424.0
2021,7,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",124.0,44.0,24.18,1.24,2.68,0.0,15.89,2.0,0.0,2050.0,783.0,70.0,167.0,0.0,1030.0
2021,7,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",172.0,60.0,33.86,0.0,7.9,0.0,18.24,3.0,2.0,3294.0,1848.0,0.0,494.0,0.0,952.0
2021,7,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",620.0,222.0,70.45,7.54,56.62,0.0,87.39,18.0,0.0,12918.0,3365.0,489.0,2858.0,0.0,6206.0
2021,7,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",62.0,31.0,6.48,1.11,0.34,0.0,23.06,1.0,0.0,1674.0,267.0,61.0,9.0,0.0,1337.0
2021,7,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",816.0,273.0,115.57,8.35,40.53,1.99,106.57,11.0,1.0,16675.0,6704.0,659.0,1582.0,94.0,7636.0
2021,7,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",222.0,78.0,24.71,2.95,10.03,0.0,40.31,2.0,1.0,5161.0,1249.0,188.0,691.0,0.0,3033.0
2021,7,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",124.0,37.0,10.72,0.0,9.65,0.0,16.63,3.0,0.0,2528.0,650.0,0.0,495.0,0.0,1383.0
2021,7,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",208.0,50.0,21.19,3.1,1.96,0.0,23.74,3.0,0.0,3196.0,940.0,259.0,66.0,0.0,1931.0
2021,7,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",355.0,123.0,48.4,1.8,8.25,0.0,64.55,12.0,0.0,6971.0,2314.0,301.0,309.0,0.0,4047.0
2021,7,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",265.0,77.0,30.54,0.69,10.28,1.0,34.49,1.0,0.0,3975.0,1781.0,89.0,360.0,21.0,1724.0
2021,7,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",5596.0,1609.0,498.93,22.2,340.68,10.63,736.56,61.0,22.0,86206.0,26552.0,1472.0,14120.0,285.0,43777.0
2021,7,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",1936.0,548.0,270.66,2.0,38.06,6.61,230.66,17.0,3.0,27952.0,13561.0,221.0,1292.0,196.0,12682.0
2021,7,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",146.0,47.0,19.06,0.0,3.48,0.0,24.46,2.0,0.0,2029.0,752.0,0.0,195.0,0.0,1082.0
2021,7,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",549.0,167.0,79.12,3.77,21.9,0.0,62.22,7.0,10.0,9206.0,4023.0,288.0,1610.0,0.0,3285.0
2021,7,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",742.0,200.0,89.14,2.09,12.51,0.0,96.27,12.0,0.0,9083.0,3842.0,74.0,490.0,0.0,4677.0
2021,7,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",231.0,49.0,19.86,0.0,11.23,0.0,17.91,1.0,0.0,2380.0,901.0,0.0,383.0,0.0,1096.0
2021,7,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",159.0,65.0,24.9,0.66,1.77,0.0,37.67,1.0,0.0,3773.0,1221.0,132.0,144.0,0.0,2276.0
2021,7,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",230.0,94.0,31.29,0.36,5.84,0.0,56.51,3.0,0.0,5144.0,1558.0,43.0,347.0,0.0,3196.0
2021,7,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1374.0,492.0,200.32,12.16,51.38,0.0,228.15,20.0,0.0,28465.0,10629.0,1116.0,2326.0,0.0,14394.0
2021,7,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3600.0,1079.0,404.63,20.83,198.23,4.25,451.06,64.0,24.0,61849.0,22288.0,2008.0,9039.0,184.0,28330.0
2021,7,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6181.0,1628.0,539.26,41.17,299.64,4.51,743.42,115.0,6.0,88502.0,29271.0,3760.0,10387.0,314.0,44770.0
2021,7,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",277.0,120.0,56.57,3.65,9.72,0.0,50.06,4.0,2.0,7227.0,2749.0,235.0,493.0,0.0,3750.0
2021,7,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",196.0,72.0,39.68,1.87,5.89,0.0,24.56,2.0,0.0,3602.0,1712.0,373.0,246.0,0.0,1271.0
2021,7,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",692.0,249.0,88.58,4.89,53.87,0.77,100.9,15.0,6.0,14380.0,5373.0,396.0,2173.0,20.0,6418.0
2021,7,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",774.0,246.0,89.85,4.77,24.01,0.32,127.05,13.0,0.0,14598.0,5373.0,287.0,1271.0,29.0,7638.0
2021,7,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",506.0,188.0,88.22,2.58,12.12,0.89,84.18,11.0,1.0,10952.0,4282.0,410.0,598.0,41.0,5621.0
2021,7,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1255.0,463.0,191.38,12.05,38.16,2.0,219.41,14.0,5.0,24985.0,9427.0,507.0,1983.0,40.0,13028.0
2021,7,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",40.0,10.0,5.54,0.0,0.66,0.0,3.8,0.0,0.0,834.0,221.0,0.0,59.0,0.0,554.0
2021,7,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",344.0,96.0,44.92,3.14,16.47,0.0,31.47,3.0,0.0,5624.0,2930.0,236.0,519.0,0.0,1939.0
2021,7,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",2453.0,627.0,247.2,6.73,32.49,4.25,336.34,23.0,0.0,31161.0,11635.0,439.0,1371.0,397.0,17319.0
2021,7,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",651.0,164.0,65.61,0.0,43.78,2.09,52.51,4.0,1.0,7826.0,3608.0,0.0,1347.0,46.0,2825.0
2021,7,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",408.0,185.0,83.6,3.56,15.72,0.0,82.12,8.0,1.0,10323.0,3968.0,210.0,657.0,0.0,5488.0
2021,7,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",568.0,207.0,98.86,3.12,26.87,0.0,78.15,8.0,3.0,11685.0,4774.0,276.0,1254.0,0.0,5381.0
2021,7,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",637.0,206.0,93.27,2.86,7.24,0.0,102.64,4.0,0.0,11052.0,4765.0,193.0,516.0,0.0,5578.0
2021,7,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",713.0,327.0,128.56,3.85,107.35,1.0,86.24,18.0,2.0,17642.0,7263.0,570.0,4357.0,18.0,5434.0
2021,7,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",248.0,87.0,47.11,4.02,9.37,0.0,26.49,4.0,0.0,4205.0,2015.0,228.0,457.0,0.0,1505.0
2021,7,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",133.0,38.0,16.87,0.98,12.09,0.0,8.07,1.0,1.0,1774.0,636.0,166.0,478.0,0.0,494.0
2021,7,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",697.0,255.0,125.92,1.13,13.7,1.98,112.27,9.0,0.0,13041.0,5254.0,165.0,437.0,471.0,6714.0
2021,7,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",395.0,147.0,63.72,5.96,23.21,0.0,54.11,5.0,2.0,8836.0,3518.0,347.0,1236.0,0.0,3735.0
2021,7,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4910.0,1542.0,490.03,16.53,286.23,7.26,741.94,76.0,17.0,76497.0,23004.0,1056.0,11754.0,232.0,40451.0
2021,7,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",695.0,238.0,96.0,4.24,26.43,0.81,110.51,6.0,2.0,13221.0,4434.0,280.0,1435.0,13.0,7059.0
2021,7,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",350.0,103.0,42.54,3.01,21.13,0.0,36.32,3.0,3.0,4708.0,1716.0,226.0,730.0,0.0,2036.0
2021,7,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",177.0,45.0,12.41,0.04,9.16,0.0,23.39,1.0,0.0,1732.0,568.0,3.0,242.0,0.0,919.0
2021,7,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",288.0,86.0,47.69,3.89,10.91,0.47,23.04,7.0,1.0,4265.0,2192.0,492.0,478.0,16.0,1087.0
2021,7,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",169.0,55.0,23.7,1.0,8.5,0.75,21.05,3.0,0.0,3291.0,1208.0,235.0,459.0,45.0,1344.0
2021,7,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",540.0,231.0,110.73,8.09,17.98,0.0,94.21,3.0,0.0,12683.0,5291.0,527.0,739.0,0.0,6126.0
2021,7,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",145.0,39.0,22.31,0.0,0.82,0.0,15.88,0.0,0.0,1800.0,857.0,0.0,24.0,0.0,919.0
2021,7,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",654.0,221.0,90.76,3.33,19.61,0.07,107.23,3.0,2.0,10996.0,4190.0,435.0,698.0,2.0,5671.0
2021,7,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",98.0,32.0,13.31,2.48,2.84,0.0,13.37,1.0,0.0,1649.0,454.0,281.0,202.0,0.0,712.0
2021,7,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",894.0,243.0,94.53,7.52,20.65,2.0,118.3,28.0,3.0,13498.0,5206.0,572.0,838.0,43.0,6839.0
2021,7,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2141.0,575.0,233.73,5.09,30.62,2.0,303.56,24.0,0.0,27132.0,10114.0,297.0,1025.0,57.0,15639.0
2021,7,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",934.0,348.0,162.69,5.67,34.22,0.52,144.9,19.0,2.0,18326.0,7968.0,572.0,1401.0,15.0,8370.0
2021,7,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",209.0,68.0,31.18,1.73,14.58,0.0,20.5,2.0,0.0,3070.0,1308.0,276.0,518.0,0.0,968.0
2021,7,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",155.0,28.0,12.18,0.0,2.56,0.0,13.26,1.0,0.0,1795.0,660.0,0.0,203.0,0.0,932.0
